,genre,year,title,duration,certificate,rating,voting
354,Romance,2024,355. Paalum Pazhavum,2h 27m,12A,4.9,185000
355,Romance,2024,356. The Proud Princess,1h 24m,,6.4,139000
356,Romance,2024,357. O2,1h 45m,,6.6,7900
357,Romance,2024,358. Stranded Pearl,1h 30m,,6.0,27000
358,Romance,2024,359. Heartbreak Motel,1h 55m,15,7.0,315000
359,Romance,2024,360. Switch Up,1h 45m,,8.6,30000
360,Romance,2024,361. What Happened in My Black Boyfriend's Room,1h 2m,,5.4,10000
361,Romance,2024,362. Dhruvathaare,2h 45m,,8.0,648000
362,Romance,2024,363. Anyone But Her,1h 33m,,4.9,293000
363,Romance,2024,364. A Country Music Christmas,0h,,6.6,105000
364,Romance,2024,365. Heavens x Candy,1h 10m,,6.1,50000
365,Romance,2024,366. Shigatsu ni nareba kanojo wa,1h 48m,,6.2,461000
366,Romance,2024,367. Sicilian Holiday,1h 42m,,4.6,23000
367,Romance,2024,368. Sihinayaki Adare,2h 30m,,6.5,197000
368,Romance,2024,369. In the Summer Rain,2h 9m,,6.3,16000
369,Romance,2024,370. Midwinter,1h 35m,,6.5,60000
370,Romance,2024,"371. Aku Jati, Aku Asperger",1h 28m,12,7.7,90000
371,Romance,2024,372. A Thousand Faces,1h 25m,,8.7,138000
372,Romance,2024,373. Olivia & the Clouds,1h 21m,,7.3,59000
373,Romance,2024,374. Ai zuo dai,1h 18m,,6.1,59000
374,Romance,2024,375. Yesterday Is Almost Here,1h 32m,,8.1,11000
375,Romance,2024,376. A Man's Promise,0h,,7.0,53000
376,Romance,2024,377. Akabane Honeko no Bodyguard,1h 57m,,6.1,48000
377,Romance,2024,378. Christmas Cowboy,0h,,5.6,140000
378,Romance,2024,379. Ondu Sarala Prema Kathe,2h 29m,,7.5,723000
379,Romance,2024,380. Perdiendo el Juicio,1h 30m,,7.6,20000
380,Romance,2024,381. The Umesh Chronicles,0h,,8.5,16000
381,Romance,2024,382. Yuva,2h 33m,,5.7,849000
382,Romance,2024,383. Verliefd op Bali,1h 53m,,5.0,332000
383,Romance,2024,384. Royal Façade,1h 35m,,8.4,59000
384,Romance,2024,385. Christmas on the Ranch,1h 26m,,6.0,139000
385,Romance,2024,386. I Am the Secret in Your Heart,1h 52m,12,6.1,217000
386,Romance,2024,387. My Boyfriend Is a Sex Worker,50m,,5.4,17000
387,Romance,2024,388. Oshana,2h 29m,,5.7,800000
388,Romance,2024,389. Little Hearts,2h 16m,12A,5.8,2400
389,Romance,2024,390. Say a Little Prayer,1h 43m,13+,8.6,46000
390,Romance,2024,391. Moments We Shared,2h 11m,,5.4,129000
391,Romance,2024,392. Ahl Al Kahf,2h,,5.3,290000
392,Romance,2024,393. Fruitcake,1h 37m,15,5.3,169000
393,Romance,2024,394. Last Song for You,1h 46m,PG,7.0,106000
394,Romance,2024,"395. Extraction, USA",0h,,7.2,64000
395,Romance,2024,"396. Till Then, Hanna!",1h 50m,,6.2,314000
396,Romance,2024,397. The Lifeguards,1h 47m,,3.8,144000
397,Romance,2024,398. Saint Nick of Bethlehem,1h 33m,PG,8.9,103000
398,Romance,2024,399. Prabuthwa Junior Kalashala,2h 11m,,7.0,2100
